Number,From Name,To Number,To Name,ID,Circuit,Status,Xfrmr,From MW,From Mvar,From MVA,Lim MVA,MW Loss,Mvar Loss,Test No,Group,Condition,,
42,FARRELL,44,JOHN BUT,1410,1,Closed,No,-141.1,14.9,141.9,180,2.9,2.6,10,BR,OK,,
42,FARRELL,45,TRIBUTE,1411,1,Closed,No,-82,-4,82.1,180,1,-5.1,10,BR,OK,,
46,REECE,42,FARRELL,1412,1,Closed,No,115,-7.2,115.2,180,1.8,-1.6,10,BR,OK,,
47,REECE,42,FARRELL,1413,1,Closed,No,115,-7.2,115.2,180,1.8,-1.6,10,BR,OK,,
121,NBUS,51,FISHER,1414,1,Closed,No,53.5,43.1,68.7,180,0.7,-6.7,10,BR,OK,,
52,ROWALLAN,121,NBUS,1415,1,Closed,No,11,-66,67,180,0.5,-7.2,10,BR,OK,,
54,TAMAR VA,53,53,1416,1,Closed,No,200,17.8,200.8,180,5.6,13.6,10,BR,OK,,
53,53,55,BASSLINK,1417,1,Closed,No,0.3,-85.3,85.3,180,0.3,-85.3,10,BR,OK,,
56,COMALCO,53,53,1418,1,Closed,No,-300,0,300,180,15.2,52.9,10,BR,OK,,
53,53,57,GEORGE T,1419,1,Open,Yes,0,0,0,180,0,0,10,BR,OK,,
57,GEORGE T,59,TEMCO,1420,1,Open,No,0,0,0,180,0,0,10,BR,OK,,
120,NBUSQUEW,132,132,1421,1,Closed,No,172.4,56.7,181.5,180,0,36.9,10,BR,OK,,
11,SMITHTON,10,PORT LAT,1422,1,Closed,No,-16.9,18.1,24.8,180,0.1,-8.5,11,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1423,1,Closed,No,-17,26.7,31.6,180,0.2,-8,11,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1424,1,Closed,No,-26.2,25.3,36.4,100,0,1.3,11,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1425,1,Open,Yes,0,0,0,1000,0,0,11,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1426,1,Closed,No,66,-63.7,91.8,180,1.1,-5,11,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1427,1,Closed,No,67.3,-67.6,95.4,180,1.2,-3.9,11,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1428,1,Closed,No,64.9,-58.7,87.6,180,0.9,-6,11,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1429,1,Closed,No,46.8,272.9,276.9,180,10,31.3,11,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1430,1,Closed,No,0,-10.9,10.9,180,0,-7.2,11,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1431,1,Closed,No,0,-10.9,10.9,180,0,-7.3,11,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1432,1,Closed,No,0,-7.3,7.3,180,0,-7.3,11,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1433,1,Closed,No,-450.8,-90.4,459.8,180,70.4,275.3,11,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1434,1,Closed,No,209.7,94.4,230,180,7.8,23.3,11,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1435,1,Closed,Yes,-282.6,-23.9,283.6,1000,0,130.2,11,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1436,1,Closed,No,0,-3.7,3.7,180,0,-7.3,11,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1437,1,Closed,Yes,450.8,90.4,459.8,1000,0,661.7,11,BR,BLACKOUT,,
23,,20,BURNIE,1438,1,Closed,Yes,156.2,21.4,157.6,1000,0,33.5,11,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1439,1,Closed,No,168.2,-12.5,168.6,180,4,7.3,11,BR,BLACKOUT,,
22,SHEFF_B2,23,,1440,1,Closed,No,159.7,26.5,161.9,180,3.5,5.1,11,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1441,1,Closed,No,509.9,-6.8,510,180,32.9,121.4,11,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1442,1,Closed,No,92.4,53.3,106.7,180,1.5,-3.8,11,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1443,1,Closed,No,54.3,61.6,82.1,180,0.9,-6.1,11,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1444,1,Closed,No,30.7,67.1,73.8,180,0.8,-6.7,11,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1445,1,Closed,No,55,69.3,88.4,180,1,-5.6,11,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1446,1,Closed,No,-253.6,63.5,261.4,180,9.4,28.2,11,BR,BLACKOUT,,
132,132,34,Hamsphir,1447,1,Closed,No,168.2,16.5,169,180,0,29,11,BR,BLACKOUT,,
132,132,35,Savage r,1448,1,Closed,No,0,0,0,180,0,0,11,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1449,1,Closed,No,0,0,0,180,0,-9.5,11,BR,BLACKOUT,,
37,37,38,MACKINTO,1450,1,Closed,No,-88.1,-12.4,88.9,180,1,-6,11,BR,BLACKOUT,,
39,ROSEBERY,37,37,1451,1,Closed,No,-0.6,5.4,5.4,180,0,-9.8,11,BR,BLACKOUT,,
37,37,42,FARRELL,1452,1,Closed,Yes,-80.2,10.3,80.9,180,0.8,-6.5,11,BR,BLACKOUT,,
37,37,119,QUEENFAR,1453,1,Closed,No,-0.5,-24.5,24.6,180,0,-9.7,11,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1454,1,Closed,No,168.2,41.9,173.3,180,0,5.8,11,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1455,1,Closed,No,0.6,-5.4,5.4,0,0,0,11,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1456,1,Closed,No,0,-10.2,10.2,180,0,-10.2,11,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1457,1,Closed,No,0,10.2,10.2,180,0,-10,11,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1458,1,Closed,No,89.3,-1.5,89.3,180,1,-6.1,11,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1459,1,Closed,No,-158,17.5,158.9,180,3.2,2.8,11,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1460,1,Closed,No,-91.6,-3.7,91.7,180,1.1,-5.8,11,BR,BLACKOUT,,
46,REECE,42,FARRELL,1461,1,Closed,No,128.6,-9.1,128.9,180,2,-1.9,11,BR,BLACKOUT,,
47,REECE,42,FARRELL,1462,1,Closed,No,128.6,-9.1,128.9,180,2,-1.9,11,BR,BLACKOUT,,
121,NBUS,51,FISHER,1463,1,Closed,No,55.9,62.1,83.6,180,0.9,-7.1,11,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1464,1,Closed,No,16.6,-94.9,96.3,180,1,-6.4,11,BR,BLACKOUT,,
54,TAMAR VA,53,53,1465,1,Closed,No,222.3,45.8,227,180,6.4,16,11,BR,BLACKOUT,,
53,53,55,BASSLINK,1466,1,Closed,No,0.3,-93,93,180,0.3,-93,11,BR,BLACKOUT,,
56,COMALCO,53,53,1467,1,Closed,No,-335.9,-0.7,335.9,180,17.6,61.7,11,BR,BLACKOUT,,
53,53,57,GEORGE T,1468,1,Closed,Yes,115.6,-3.1,115.7,180,1.8,-1.8,11,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1469,1,Closed,No,113.8,-1.3,113.8,180,1.8,-1.5,11,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1470,1,Closed,No,168.2,45.5,174.2,180,0,29,11,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1471,1,Closed,No,-234.3,82.2,248.3,180,12.8,45.1,12,BR,OK,,
10,PORT LAT,20,BURNIE,1472,1,Closed,No,-247.1,37.2,249.9,180,12.9,45.2,12,BR,OK,,
11,SMITHTON,20,BURNIE,1473,1,Open,No,0,0,0,100,0,0,12,BR,OK,,
33,SLACK,11,SMITHTON,1474,1,Closed,Yes,-234.3,201.6,309.1,1000,0,119.3,12,BR,OK,,
12,EMU BAY,13,ULVERSTO,1475,1,Closed,No,-65.9,-67.2,94.1,180,1.4,-2.2,12,BR,OK,,
20,BURNIE,12,EMU BAY,1476,1,Closed,No,-64.3,-67.8,93.5,180,1.6,-0.7,12,BR,OK,,
13,ULVERSTO,14,PALOONA,1477,1,Closed,No,-67.3,-65,93.6,180,1.3,-3.6,12,BR,OK,,
14,PALOONA,15,SHEFFIEL,1478,1,Closed,No,-57.8,93.3,109.7,180,1.8,-1.5,12,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1479,1,Closed,No,0,-8.2,8.2,180,0,-8.2,12,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1480,1,Closed,No,0,-8.2,8.2,180,0,-8.2,12,BR,OK,,
15,SHEFFIEL,18,RAILTON,1481,1,Closed,No,0,-8.2,8.2,180,0,-8.2,12,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1482,1,Closed,No,-287.7,17.9,288.2,180,14,48,12,BR,OK,,
20,BURNIE,15,SHEFFIEL,1483,1,Open,No,0,0,0,180,0,0,12,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1484,1,Closed,Yes,-361.3,89.3,372.1,1000,0,197.4,12,BR,OK,,
16,WESLEY V,17,DEVONPOR,1485,1,Open,No,0,0,0,180,0,0,12,BR,OK,,
19,DEVILS G,21,DEVILS B,1486,1,Closed,Yes,287.7,-17.9,288.2,1000,0,131.2,12,BR,OK,,
23,,20,BURNIE,1487,1,Closed,Yes,0,0,0,1000,0,0,12,BR,OK,,
34,Hamsphir,20,BURNIE,1488,1,Closed,No,203.8,-34.2,206.6,180,8.1,25.6,12,BR,OK,,
22,SHEFF_B2,23,,1489,1,Open,No,0,0,0,180,0,0,12,BR,OK,,
42,FARRELL,22,SHEFF_B2,1490,1,Closed,No,401.1,-22.9,401.8,180,23,82.9,12,BR,OK,,
48,CETHANA,22,SHEFF_B2,1491,1,Closed,No,85,34.2,91.6,180,1.2,-3.9,12,BR,OK,,
49,WILMOT,22,SHEFF_B2,1492,1,Closed,No,51,41.6,65.8,180,0.7,-6.1,12,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1493,1,Closed,No,30,46.5,55.3,180,0.5,-6.8,12,BR,OK,,
51,FISHER,22,SHEFF_B2,1494,1,Closed,No,53,41.1,67.1,180,0.7,-6,12,BR,OK,,
53,53,22,SHEFF_B2,1495,1,Closed,No,-224.8,51.5,230.6,180,8.1,24,12,BR,OK,,
132,132,34,Hamsphir,1496,1,Closed,No,203.8,24.2,205.2,180,0,58.5,12,BR,OK,,
132,132,35,Savage r,1497,1,Closed,No,0,0,0,180,0,0,12,BR,OK,,
36,QUE,120,NBUSQUEW,1498,1,Closed,No,0,0,0,180,0,-7.5,12,BR,OK,,
37,37,38,MACKINTO,1499,1,Closed,No,-78.7,-51.4,94,180,1.3,-3.6,12,BR,OK,,
39,ROSEBERY,37,37,1500,1,Closed,No,-0.5,4.5,4.6,180,0,-8.3,12,BR,OK,,
37,37,42,FARRELL,1501,1,Closed,Yes,-125.1,-13.4,125.8,180,2.4,0.9,12,BR,OK,,
37,37,119,QUEENFAR,1502,1,Closed,No,-0.5,-20.8,20.8,180,0,-8.3,12,BR,OK,,
37,37,120,NBUSQUEW,1503,1,Closed,No,203.8,98.5,226.3,180,0,23.3,12,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1504,1,Closed,No,0.5,-4.5,4.6,0,0,0,12,BR,OK,,
40,QUEENSTO,41,NEWTON,1505,1,Closed,No,0,-8.6,8.6,180,0,-8.6,12,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1506,1,Closed,No,0,8.6,8.6,180,0,-8.5,12,BR,OK,,
43,BASTYAN,42,FARRELL,1507,1,Closed,No,80,1.3,80,180,0.9,-5.4,12,BR,OK,,
42,FARRELL,44,JOHN BUT,1508,1,Closed,No,-141.1,13.1,141.7,180,2.9,2.6,12,BR,OK,,
42,FARRELL,45,TRIBUTE,1509,1,Closed,No,-82,-5.8,82.2,180,1,-5.1,12,BR,OK,,
46,REECE,42,FARRELL,1510,1,Closed,No,115,-5.5,115.1,180,1.8,-1.6,12,BR,OK,,
47,REECE,42,FARRELL,1511,1,Closed,No,115,-5.5,115.1,180,1.8,-1.6,12,BR,OK,,
121,NBUS,51,FISHER,1512,1,Closed,No,53.6,34.2,63.6,180,0.6,-7,12,BR,OK,,
52,ROWALLAN,121,NBUS,1513,1,Closed,No,11,-57.6,58.6,180,0.4,-7.7,12,BR,OK,,
54,TAMAR VA,53,53,1514,1,Closed,No,200,32.9,202.7,180,5.7,14.2,12,BR,OK,,
53,53,55,BASSLINK,1515,1,Closed,No,0.3,-83.8,83.8,180,0.3,-83.8,12,BR,OK,,
56,COMALCO,53,53,1516,1,Closed,No,-300,0,300,180,15.6,54.3,12,BR,OK,,
53,53,57,GEORGE T,1517,1,Closed,Yes,103.2,-3.3,103.3,180,1.6,-1.7,12,BR,OK,,
57,GEORGE T,59,TEMCO,1518,1,Closed,No,101.6,-1.5,101.6,180,1.6,-1.5,12,BR,OK,,
120,NBUSQUEW,132,132,1519,1,Closed,No,203.8,82.7,219.9,180,0,58.5,12,BR,OK,,
11,SMITHTON,10,PORT LAT,1520,1,Closed,No,-62,3,62,180,0.5,-7.1,13,BR,OK,,
10,PORT LAT,20,BURNIE,1521,1,Closed,No,-62.5,10.1,63.3,180,0.6,-7,13,BR,OK,,
11,SMITHTON,20,BURNIE,1522,1,Closed,No,-71.7,-3.7,71.8,100,0,5.1,13,BR,OK,,
33,SLACK,11,SMITHTON,1523,1,Closed,Yes,-133.6,22.3,135.5,1000,0,22.9,13,BR,OK,,
12,EMU BAY,13,ULVERSTO,1524,1,Closed,No,-19,7.8,20.5,180,0.1,-9,13,BR,OK,,
20,BURNIE,12,EMU BAY,1525,1,Closed,No,-18.9,-1.3,19,180,0,-9.1,13,BR,OK,,
13,ULVERSTO,14,PALOONA,1526,1,Closed,No,-19,16.7,25.3,180,0.1,-8.7,13,BR,OK,,
14,PALOONA,15,SHEFFIEL,1527,1,Closed,No,-8.3,-39.2,40.1,180,0.2,-8.5,13,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1528,1,Closed,No,0,-14.1,14.1,180,0,-9.4,13,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1529,1,Closed,No,0,-14.1,14.1,180,0,-9.4,13,BR,OK,,
15,SHEFFIEL,18,RAILTON,1530,1,Closed,No,0,-9.4,9.4,180,0,-9.4,13,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1531,1,Closed,No,30.3,-4.2,30.6,180,0.1,-9,13,BR,OK,,
20,BURNIE,15,SHEFFIEL,1532,1,Closed,No,-66.1,-1.7,66.1,180,0.6,-7,13,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1533,1,Closed,Yes,-45.1,17.1,48.2,1000,0,2.9,13,BR,OK,,
16,WESLEY V,17,DEVONPOR,1534,1,Closed,No,0,-4.8,4.8,180,0,-9.5,13,BR,OK,,
19,DEVILS G,21,DEVILS B,1535,1,Closed,Yes,-30.3,4.2,30.6,1000,0,1.2,13,BR,OK,,
23,,20,BURNIE,1536,1,Closed,Yes,49.7,-8,50.4,1000,0,3.3,13,BR,OK,,
34,Hamsphir,20,BURNIE,1537,1,Open,No,0,0,0,180,0,0,13,BR,OK,,
22,SHEFF_B2,23,,1538,1,Closed,No,50.1,-15.6,52.5,180,0.4,-7.6,13,BR,OK,,
42,FARRELL,22,SHEFF_B2,1539,1,Open,No,0,0,0,180,0,0,13,BR,OK,,
48,CETHANA,22,SHEFF_B2,1540,1,Closed,No,85,-23.9,88.3,180,1.1,-4.8,13,BR,OK,,
49,WILMOT,22,SHEFF_B2,1541,1,Closed,No,51,-16.8,53.7,180,0.4,-7.5,13,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1542,1,Closed,No,30,-12.1,32.3,180,0.1,-8.5,13,BR,OK,,
51,FISHER,22,SHEFF_B2,1543,1,Closed,No,53.5,-17.4,56.3,180,0.4,-7.4,13,BR,OK,,
53,53,22,SHEFF_B2,1544,1,Closed,No,-120.3,11.6,120.8,180,2.1,-0.6,13,BR,OK,,
132,132,34,Hamsphir,1545,1,Closed,No,0,0,0,180,0,0,13,BR,OK,,
132,132,35,Savage r,1546,1,Closed,No,0,0,0,180,0,0,13,BR,OK,,
36,QUE,120,NBUSQUEW,1547,1,Closed,No,0,0,0,180,0,-8.5,13,BR,OK,,
37,37,38,MACKINTO,1548,1,Closed,No,488.8,-111.4,501.3,180,37.3,140.1,13,BR,OK,,
39,ROSEBERY,37,37,1549,1,Closed,No,-0.5,4.6,4.6,180,0,-8.4,13,BR,OK,,
37,37,42,FARRELL,1550,1,Closed,Yes,-488.8,162.2,515.1,180,39.8,149.9,13,BR,OK,,
37,37,119,QUEENFAR,1551,1,Closed,No,-0.5,-20.9,21,180,0,-8.3,13,BR,OK,,
37,37,120,NBUSQUEW,1552,1,Closed,No,0,-16.9,16.9,180,0,-8.4,13,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1553,1,Closed,No,0.5,-4.6,4.6,0,0,0,13,BR,OK,,
40,QUEENSTO,41,NEWTON,1554,1,Closed,No,0,-8.7,8.7,180,0,-8.7,13,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1555,1,Closed,No,0,8.7,8.7,180,0,-8.5,13,BR,OK,,
43,BASTYAN,42,FARRELL,1556,1,Closed,No,80,0.5,80,180,0.9,-5.4,13,BR,OK,,
42,FARRELL,44,JOHN BUT,1557,1,Closed,No,-141.1,13.9,141.8,180,2.9,2.6,13,BR,OK,,
42,FARRELL,45,TRIBUTE,1558,1,Closed,No,-82,-5,82.2,180,1,-5.1,13,BR,OK,,
46,REECE,42,FARRELL,1559,1,Closed,No,115,-6.3,115.2,180,1.8,-1.6,13,BR,OK,,
47,REECE,42,FARRELL,1560,1,Closed,No,115,-6.3,115.2,180,1.8,-1.6,13,BR,OK,,
121,NBUS,51,FISHER,1561,1,Closed,No,54,-24.5,59.3,180,0.5,-7.1,13,BR,OK,,
52,ROWALLAN,121,NBUS,1562,1,Closed,No,11,0.2,11,180,0,-8.9,13,BR,OK,,
54,TAMAR VA,53,53,1563,1,Closed,No,200,-24.5,201.5,180,5.6,13.4,13,BR,OK,,
53,53,55,BASSLINK,1564,1,Closed,No,0.3,-89.6,89.6,180,0.3,-89.6,13,BR,OK,,
56,COMALCO,53,53,1565,1,Closed,No,-300,0,300,180,14.4,49,13,BR,OK,,
53,53,57,GEORGE T,1566,1,Closed,Yes,0,-8.9,8.9,180,0,-8.9,13,BR,OK,,
57,GEORGE T,59,TEMCO,1567,1,Open,No,0,0,0,180,0,0,13,BR,OK,,
120,NBUSQUEW,132,132,1568,1,Closed,No,0,0,0,180,0,0,13,BR,OK,,
11,SMITHTON,10,PORT LAT,1569,1,Closed,No,-37.1,-1.1,37.1,180,0.2,-8.6,14,BR,OK,,
10,PORT LAT,20,BURNIE,1570,1,Closed,No,-37.3,7.5,38.1,180,0.2,-8.6,14,BR,OK,,
11,SMITHTON,20,BURNIE,1571,1,Closed,No,-43.2,-1.1,43.2,100,0,1.8,14,BR,OK,,
33,SLACK,11,SMITHTON,1572,1,Closed,Yes,-80.3,5.9,80.5,1000,0,8.1,14,BR,OK,,
12,EMU BAY,13,ULVERSTO,1573,1,Closed,No,-18.1,12.1,21.8,180,0.1,-9,14,BR,OK,,
20,BURNIE,12,EMU BAY,1574,1,Closed,No,-18,3,18.3,180,0.1,-9.2,14,BR,OK,,
13,ULVERSTO,14,PALOONA,1575,1,Closed,No,-18.2,21.1,27.8,180,0.1,-8.6,14,BR,OK,,
14,PALOONA,15,SHEFFIEL,1576,1,Closed,No,-7.5,-40.2,40.9,180,0.2,-8.5,14,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1577,1,Closed,No,0,-14.1,14.1,180,0,-9.4,14,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1578,1,Closed,No,0,-14.2,14.2,180,0,-9.4,14,BR,OK,,
15,SHEFFIEL,18,RAILTON,1579,1,Closed,No,0,-9.4,9.4,180,0,-9.4,14,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1580,1,Closed,No,85.6,-10.8,86.3,180,1,-5.6,14,BR,OK,,
20,BURNIE,15,SHEFFIEL,1581,1,Closed,No,-62.7,10.2,63.5,180,0.6,-7.2,14,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1582,1,Closed,Yes,13.7,18.2,22.7,1000,0,0.6,14,BR,OK,,
16,WESLEY V,17,DEVONPOR,1583,1,Closed,No,0,-4.8,4.8,180,0,-9.5,14,BR,OK,,
19,DEVILS G,21,DEVILS B,1584,1,Closed,Yes,-85.6,10.8,86.3,1000,0,9.2,14,BR,OK,,
23,,20,BURNIE,1585,1,Closed,Yes,0,0,0,1000,0,0,14,BR,OK,,
34,Hamsphir,20,BURNIE,1586,1,Open,No,0,0,0,180,0,0,14,BR,OK,,
22,SHEFF_B2,23,,1587,1,Open,No,0,0,0,180,0,0,14,BR,OK,,
42,FARRELL,22,SHEFF_B2,1588,1,Open,No,0,0,0,180,0,0,14,BR,OK,,
48,CETHANA,22,SHEFF_B2,1589,1,Closed,No,85,-19.6,87.2,180,1,-4.9,14,BR,OK,,
49,WILMOT,22,SHEFF_B2,1590,1,Closed,No,51,-12.5,52.5,180,0.4,-7.5,14,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1591,1,Closed,No,30,-7.7,31,180,0.1,-8.5,14,BR,OK,,
51,FISHER,22,SHEFF_B2,1592,1,Closed,No,53.5,-13,55.1,180,0.4,-7.4,14,BR,OK,,
53,53,22,SHEFF_B2,1593,1,Closed,No,-223.8,27.8,225.5,180,7.4,20.9,14,BR,OK,,
132,132,34,Hamsphir,1594,1,Closed,No,0,0,0,180,0,0,14,BR,OK,,
132,132,35,Savage r,1595,1,Closed,No,0,0,0,180,0,0,14,BR,OK,,
36,QUE,120,NBUSQUEW,1596,1,Closed,No,0,0,0,180,0,-8.5,14,BR,OK,,
37,37,38,MACKINTO,1597,1,Closed,No,488.8,-111.4,501.3,180,37.3,140.1,14,BR,OK,,
39,ROSEBERY,37,37,1598,1,Closed,No,-0.5,4.6,4.6,180,0,-8.4,14,BR,OK,,
37,37,42,FARRELL,1599,1,Closed,Yes,-488.8,162.2,515.1,180,39.8,149.9,14,BR,OK,,
37,37,119,QUEENFAR,1600,1,Closed,No,-0.5,-20.9,21,180,0,-8.3,14,BR,OK,,
37,37,120,NBUSQUEW,1601,1,Closed,No,0,-16.9,16.9,180,0,-8.4,14,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1602,1,Closed,No,0.5,-4.6,4.6,0,0,0,14,BR,OK,,
40,QUEENSTO,41,NEWTON,1603,1,Closed,No,0,-8.7,8.7,180,0,-8.7,14,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1604,1,Closed,No,0,8.7,8.7,180,0,-8.5,14,BR,OK,,
43,BASTYAN,42,FARRELL,1605,1,Closed,No,80,0.5,80,180,0.9,-5.4,14,BR,OK,,
42,FARRELL,44,JOHN BUT,1606,1,Closed,No,-141.1,13.9,141.8,180,2.9,2.6,14,BR,OK,,
42,FARRELL,45,TRIBUTE,1607,1,Closed,No,-82,-5,82.2,180,1,-5.1,14,BR,OK,,
46,REECE,42,FARRELL,1608,1,Closed,No,115,-6.3,115.2,180,1.8,-1.6,14,BR,OK,,
47,REECE,42,FARRELL,1609,1,Closed,No,115,-6.3,115.2,180,1.8,-1.6,14,BR,OK,,
121,NBUS,51,FISHER,1610,1,Closed,No,54,-20.3,57.7,180,0.4,-7.3,14,BR,OK,,
52,ROWALLAN,121,NBUS,1611,1,Closed,No,11,-4.1,11.7,180,0,-8.9,14,BR,OK,,
54,TAMAR VA,53,53,1612,1,Closed,No,200,1,200,180,5.5,13.3,14,BR,OK,,
53,53,55,BASSLINK,1613,1,Closed,No,0.3,-87,87,180,0.3,-87,14,BR,OK,,
56,COMALCO,53,53,1614,1,Closed,No,-300,0,300,180,14.9,51.3,14,BR,OK,,
53,53,57,GEORGE T,1615,1,Closed,Yes,103.1,-4.4,103.2,180,1.5,-2.3,14,BR,OK,,
57,GEORGE T,59,TEMCO,1616,1,Closed,No,101.5,-2.1,101.6,180,1.5,-2.1,14,BR,OK,,
120,NBUSQUEW,132,132,1617,1,Closed,No,0,0,0,180,0,0,14,BR,OK,,
11,SMITHTON,10,PORT LAT,1618,1,Closed,No,-234.2,70.8,244.6,180,11.7,40.1,15,BR,OK,,
10,PORT LAT,20,BURNIE,1619,1,Closed,No,-245.9,30.7,247.8,180,11.8,40.1,15,BR,OK,,
11,SMITHTON,20,BURNIE,1620,1,Open,No,0,0,0,100,0,0,15,BR,OK,,
33,SLACK,11,SMITHTON,1621,1,Closed,Yes,-234.2,179.7,295.2,1000,0,108.9,15,BR,OK,,
12,EMU BAY,13,ULVERSTO,1622,1,Closed,No,-58.7,-52.9,79,180,0.9,-4.3,15,BR,OK,,
20,BURNIE,12,EMU BAY,1623,1,Closed,No,-57.6,-56,80.4,180,1.1,-3.1,15,BR,OK,,
13,ULVERSTO,14,PALOONA,1624,1,Closed,No,-59.6,-48.5,76.9,180,0.8,-5.5,15,BR,OK,,
14,PALOONA,15,SHEFFIEL,1625,1,Closed,No,-49.6,201,207,180,6.2,16.6,15,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1626,1,Closed,No,0,-10.9,10.9,180,0,-7.2,15,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1627,1,Closed,No,0,-10.9,10.9,180,0,-7.2,15,BR,OK,,
15,SHEFFIEL,18,RAILTON,1628,1,Closed,No,0,-7.2,7.2,180,0,-7.2,15,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1629,1,Closed,No,-250.8,50.7,255.9,180,12,40.6,15,BR,OK,,
20,BURNIE,15,SHEFFIEL,1630,1,Closed,No,-200,46.6,205.4,180,7.5,22.8,15,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1631,1,Closed,Yes,-526.2,247.3,581.4,1000,0,548.6,15,BR,OK,,
16,WESLEY V,17,DEVONPOR,1632,1,Closed,No,0,-3.7,3.7,180,0,-7.3,15,BR,OK,,
19,DEVILS G,21,DEVILS B,1633,1,Closed,Yes,250.8,-50.7,255.9,1000,0,111.5,15,BR,OK,,
23,,20,BURNIE,1634,1,Closed,Yes,0,0,0,1000,0,0,15,BR,OK,,
34,Hamsphir,20,BURNIE,1635,1,Open,No,0,0,0,180,0,0,15,BR,OK,,
22,SHEFF_B2,23,,1636,1,Open,No,0,0,0,180,0,0,15,BR,OK,,
42,FARRELL,22,SHEFF_B2,1637,1,Closed,No,606.5,43.4,608.1,180,53,202.9,15,BR,OK,,
48,CETHANA,22,SHEFF_B2,1638,1,Closed,No,85,95.7,128,180,2.4,1.1,15,BR,OK,,
49,WILMOT,22,SHEFF_B2,1639,1,Closed,No,51,103.4,115.3,180,2,-0.6,15,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1640,1,Closed,No,30,108.5,112.5,180,1.9,-0.9,15,BR,OK,,
51,FISHER,22,SHEFF_B2,1641,1,Closed,No,50.5,103.5,115.1,180,2,-0.6,15,BR,OK,,
53,53,22,SHEFF_B2,1642,1,Closed,No,-226.4,77.3,239.2,180,9.1,28.6,15,BR,OK,,
132,132,34,Hamsphir,1643,1,Closed,No,0,0,0,180,0,0,15,BR,OK,,
132,132,35,Savage r,1644,1,Closed,No,0,0,0,180,0,0,15,BR,OK,,
36,QUE,120,NBUSQUEW,1645,1,Closed,No,0,0,0,180,0,-9.3,15,BR,OK,,
